film_id,Analistas e IA,Analistas e Autores,Analistas e Pares,IA e Autores,IA e Pares,Autores e Pares
1070101,0.23293282091617584,0.3044913113117218,0.3706589937210083,0.1339029222726822,0.12925025820732117,0.4428021013736725
1070102,0.29356780648231506,0.40774038434028625,0.2746087610721588,0.1453968733549118,0.1173158586025238,0.409854531288147
1070103,0.22144563496112823,0.44286561012268066,0.24870194494724274,0.21281634271144867,0.15382930636405945,0.5206983685493469
1070105,0.1782284826040268,0.39475730061531067,0.2518932521343231,0.19254571199417114,0.1409067064523697,0.494228720664978
1070106,0.34116142988204956,0.4741658866405487,0.5639067888259888,0.26657870411872864,0.31302711367607117,0.4923616051673889
1070107,0.20696938037872314,0.4444715082645416,0.35713496804237366,0.14545629918575287,0.12416598200798035,0.42344236373901367
1070109,0.2333104908466339,0.4411681592464447,0.43277156352996826,0.29952630400657654,0.23754668235778809,0.3827364444732666
1070110,0.21270014345645905,0.2757261395454407,0.21312378346920013,0.20518100261688232,0.16501857340335846,0.593467652797699
1070111,0.1686205118894577,0.3403451442718506,0.3572443723678589,0.16450032591819763,0.16172316670417786,0.6220579743385315
1070112,0.15495790541172028,0.22059369087219238,0.2648378610610962,0.16468967497348785,0.15690848231315613,0.7127987146377563
1070113,0.3355311453342438,0.44372308254241943,0.3082515299320221,0.18852053582668304,0.19737213850021362,0.3977510631084442
1070114,0.22787287831306458,0.41564393043518066,0.3978983163833618,0.30547505617141724,0.2063884735107422,0.4027806222438812
1070115,0.3559643030166626,0.40560322999954224,0.3984402120113373,0.24748282134532928,0.21759584546089172,0.44835364818573
1070116,0.12645751237869263,0.16707706451416016,0.16707709431648254,0.14472363889217377,0.14472363889217377,
1080101,0.20432987809181213,0.3117668628692627,0.20787423849105835,0.21550945937633514,0.13821353018283844,0.47509023547172546
1080102,0.19173641502857208,0.3542379140853882,0.33634084463119507,0.1934654712677002,0.16418778896331787,0.48158371448516846
1080103,0.3008521795272827,0.3432328999042511,0.28572359681129456,0.17511212825775146,0.16264507174491882,0.5461027026176453
1080104,0.12769606709480286,0.35543128848075867,0.27924203872680664,0.15056873857975006,0.1360146403312683,0.5172891020774841
1080105,0.3555404245853424,0.3284676969051361,0.2763002812862396,0.19510047137737274,0.1276114135980606,0.529547393321991
1080106,0.2512020170688629,0.36693474650382996,0.3328467905521393,0.18641157448291779,0.1577998399734497,0.538888692855835
1080107,0.21830865740776062,0.3259062170982361,0.3552436828613281,0.1749439537525177,0.1719418615102768,0.45226219296455383
1080108,0.25256386399269104,0.352819561958313,0.39262986183166504,0.22511035203933716,0.22777993977069855,0.44714081287384033
1080109,0.16840659081935883,0.3506026268005371,0.2504435181617737,0.19374461472034454,0.14922645688056946,0.5939578413963318
1080110,0.20579805970191956,0.38011690974235535,0.2997167706489563,0.17613685131072998,0.12803363800048828,0.6570304036140442
1080111,0.2934228479862213,0.4339059293270111,0.3517996668815613,0.23516219854354858,0.14208436012268066,0.5011966228485107
1080112,0.26548922061920166,0.35989877581596375,0.3283630311489105,0.20661501586437225,0.19400125741958618,0.5260827541351318
1080113,0.33657070994377136,0.3925097584724426,0.4323004186153412,0.23659072816371918,0.23165695369243622,0.41307300329208374
1080114,0.2874866724014282,0.41311150789260864,0.26853328943252563,0.17428599298000336,0.138345867395401,0.504252016544342
1080201,0.4040909707546234,0.3387176990509033,0.29921069741249084,0.1690642088651657,0.1447843611240387,0.5356286764144897
1080202,0.21085025370121002,0.24489374458789825,0.24890965223312378,0.2518503665924072,0.2169402837753296,0.5180714130401611
1080203,0.5529592633247375,0.22443756461143494,0.19752776622772217,0.18953530490398407,0.16252487897872925,0.6485164165496826
1080301,0.21503117680549622,0.4088504910469055,0.2620116174221039,0.12919223308563232,0.15020373463630676,0.6062873005867004
1080302,0.290216863155365,0.41580507159233093,0.45775413513183594,0.21365566551685333,0.24418312311172485,0.5546850562095642
1080303,0.3820887506008148,0.43429458141326904,0.38476431369781494,0.2493826150894165,0.21535086631774902,0.5338442921638489
1080304,0.29107987880706787,0.33251824975013733,0.3023790121078491,0.20157915353775024,0.1808507740497589,0.5613345503807068
1080305,0.37663745880126953,0.350508451461792,0.29378196597099304,0.19121737778186798,0.1668575406074524,0.740821123123169
1080306,0.3510790765285492,0.4578287601470947,0.44409823417663574,0.20880092680454254,0.20198971033096313,0.5869060158729553
1080307,0.3100746273994446,0.3471776247024536,0.28933942317962646,0.24310308694839478,0.17806965112686157,0.5208424925804138
1080308,0.11104681342840195,0.2975645959377289,0.2716403901576996,0.10170486569404602,0.10077939927577972,0.6909099221229553
1080401,0.18728525936603546,0.3341248035430908,0.25226932764053345,0.15237604081630707,0.11641095578670502,0.6140380501747131
1080402,0.2820799946784973,0.3585623502731323,0.3239887058734894,0.07127461582422256,0.07759471237659454,0.6661468744277954
1080403,0.17465414106845856,0.3929508626461029,0.38196706771850586,0.19298876821994781,0.16554544866085052,0.6402130722999573
1080404,0.21577024459838867,0.3885066509246826,0.38940733671188354,0.1393229365348816,0.16602802276611328,0.5127186179161072
1080405,0.2650001049041748,0.4445742070674896,0.2677519619464874,0.1547030359506607,0.04200047254562378,0.624674379825592
1080406,0.23443293571472168,0.3469567894935608,0.4162865877151489,0.09743840992450714,0.13711217045783997,0.7022475004196167
1080407,0.2706528902053833,0.38058438897132874,0.3505842983722687,0.1323920041322708,0.12336823344230652,0.6836607456207275
1080408,0.22895434498786926,0.3471631407737732,0.3372368812561035,0.151053786277771,0.10243046283721924,0.527874767780304
1080409,0.2766176462173462,0.305467426776886,0.20562905073165894,0.13818477094173431,0.11193963140249252,0.7315560579299927
1080410,0.22802028059959412,0.47000718116760254,0.37767472863197327,0.21738511323928833,0.19930250942707062,0.32916247844696045
1080411,0.21394290030002594,0.2728245258331299,0.291573703289032,0.906124472618103,0.7967767715454102,0.7402804493904114
1080412,0.3605111241340637,0.2932543456554413,0.32976582646369934,0.16370044648647308,0.1957511007785797,0.6228771805763245
1080413,0.18464314937591553,0.3325878083705902,0.28208816051483154,0.119336798787117,0.11108839511871338,0.5415699481964111
1080414,0.19182650744915009,0.35553812980651855,0.25877219438552856,0.12030243128538132,0.11851315945386887,0.6504967212677002
1080415,0.2819169759750366,0.3214304447174072,0.39389491081237793,0.1349467784166336,0.1549195945262909,0.5080448985099792
1080416,0.2373979091644287,0.3457382023334503,0.21971575915813446,0.07429338991641998,0.055506445467472076,0.6552889347076416
1080417,0.27689051628112793,0.39816707372665405,0.4032909572124481,0.17767278850078583,0.12356419116258621,0.5143377780914307
1080418,0.21154136955738068,0.3390299677848816,0.26254671812057495,0.11203782260417938,0.0928884893655777,0.5201852321624756
1080419,0.12418150901794434,0.38471418619155884,0.3386726379394531,0.14549052715301514,0.12446015328168869,0.4904303550720215
1080420,0.11538729071617126,0.3083970248699188,0.2893161177635193,0.11674629151821136,0.12143746763467789,0.5709713697433472
1080421,0.13454292714595795,0.2079317420721054,0.2079317718744278,0.07489948719739914,0.07489950209856033,
1080422,0.37600022554397583,0.30131885409355164,0.33093681931495667,0.13886137306690216,0.1989557147026062,0.6169857978820801
1080423,0.13388249278068542,0.18578138947486877,0.18578143417835236,0.08896425366401672,0.08896425366401672,
1090101,0.20703251659870148,0.317532479763031,0.30720052123069763,0.08642244338989258,0.09640952944755554,0.6069112420082092
1090102,0.22896715998649597,0.25304561853408813,0.24773328006267548,0.09548365324735641,0.0885167121887207,0.6957943439483643
1090103,0.1413852572441101,0.33410876989364624,0.4014747738838196,0.04480302333831787,0.0683300793170929,0.4660683274269104
1090104,0.24197492003440857,0.3610665202140808,0.31557977199554443,0.11821063607931137,0.11451186239719391,0.5886597633361816
1090105,0.1122373715043068,0.2872113287448883,0.26558157801628113,0.06406542658805847,0.09208884835243225,0.5744350552558899
1090106,0.1318017542362213,0.277442991733551,0.23500458896160126,0.12839798629283905,0.10271152853965759,0.6192812919616699
1090107,0.21735340356826782,0.3436203598976135,0.28095588088035583,0.15124401450157166,0.08700772374868393,0.5900212526321411
1090109,0.22643566131591797,0.3158208429813385,0.29135218262672424,0.07934252917766571,0.09004015475511551,0.6414546966552734
1090110,0.111824631690979,0.30408042669296265,0.3723105788230896,0.08263648301362991,0.09330093860626221,0.620022714138031
1090111,0.23267631232738495,0.3538246154785156,0.2155754119157791,0.11627494543790817,0.09791973978281021,0.5605181455612183
1090112,0.31537050008773804,0.3754769265651703,0.26983344554901123,0.16224513947963715,0.10460273176431656,0.5188271999359131
1090113,0.2373339980840683,0.350657194852829,0.2452184110879898,0.1405414342880249,0.07900667935609818,0.6024194359779358
1090114,0.34596681594848633,0.2534739077091217,0.281133234500885,0.18326807022094727,0.16768960654735565,0.6623667478561401
1090115,0.40918436646461487,0.2756807208061218,0.17580752074718475,0.1870691031217575,0.14697974920272827,0.6551333665847778
1100101,0.2537142038345337,0.30804988741874695,0.2861984968185425,0.1408870369195938,0.0858864113688469,0.6399958729743958
1100102,0.357095330953598,0.29354995489120483,0.2861923575401306,0.1929101049900055,0.21559330821037292,0.5795983076095581
1100103,0.2918316721916199,0.3651154637336731,0.26497408747673035,0.1357126384973526,0.08981641381978989,0.561539888381958
1100104,0.1641772985458374,0.26604804396629333,0.27639567852020264,0.07535390555858612,0.09279915690422058,0.6141324043273926
1100105,0.14841103553771973,0.3105127215385437,0.37030428647994995,0.07149674743413925,0.0624900721013546,0.6964750289916992
1100106,0.25119075179100037,0.28020668029785156,0.2695062756538391,0.07630801945924759,0.08296578377485275,0.6558271050453186
1100107,0.18579748272895813,0.28930607438087463,0.19578814506530762,0.029208796098828316,0.03823888674378395,0.7056280970573425
1100108,0.1816067099571228,0.32720598578453064,0.2812284231185913,0.11771738529205322,0.08044412732124329,0.6576212048530579
1100109,0.3194500505924225,0.3473075032234192,0.3164716958999634,0.1420503407716751,0.11073070019483566,0.6150714755058289
1100110,0.26661592721939087,0.26480233669281006,0.2570447623729706,0.11316768079996109,0.12240573763847351,0.5989434123039246
1100111,0.19302377104759216,0.2779358923435211,0.23815959692001343,0.07053940743207932,0.09397966414690018,0.59248948097229
1100112,0.16788224875926971,0.31370270252227783,0.2619459331035614,0.06883767247200012,0.05212777107954025,0.7463307976722717
1100114,0.3483774662017822,0.29223474860191345,0.17785391211509705,0.12207989394664764,0.05071558058261871,0.6718562841415405
1100115,0.2001526951789856,0.30094408988952637,0.31561875343322754,0.7443186044692993,0.7021479606628418,0.569726288318634
1100116,0.34198710322380066,0.22635518014431,0.2620222270488739,0.13927596807479858,0.16081158816814423,0.8978708982467651
1100117,0.3169308602809906,0.2866957187652588,0.24072302877902985,0.14162877202033997,0.10264572501182556,0.6581536531448364
1100118,0.2702464461326599,0.2772718667984009,0.240761861205101,0.1787264049053192,0.0812821015715599,0.7004129886627197
1100119,0.45351797342300415,0.3603740930557251,0.3502254784107208,0.19553828239440918,0.1901514083147049,0.6423985958099365
1110201,0.18469713628292084,0.2454717457294464,0.47453129291534424,0.10471171140670776,0.20072457194328308,0.2888500988483429
1110202,0.2925088405609131,0.40802615880966187,0.5020329356193542,0.1286061406135559,0.18979793787002563,0.4219904839992523
1110203,0.3793901205062866,0.4635851979255676,0.3249601721763611,0.20688462257385254,0.17137116193771362,0.5532963275909424
1110204,0.4023585915565491,0.4946417510509491,0.37602803111076355,0.18769535422325134,0.13445499539375305,0.47931548953056335
1110205,0.19969840347766876,0.28459495306015015,0.4514624774456024,0.06752383708953857,0.07715073972940445,0.4063190221786499
1110206,0.2931171655654907,0.2357512265443802,0.2161809206008911,0.07566046714782715,0.07807211577892303,0.8114240169525146
1110207,0.318588525056839,0.5624904632568359,0.306700199842453,0.28969717025756836,0.1277899444103241,0.3827844560146332
1110208,0.5173351764678955,0.4904954135417938,0.34987765550613403,0.2626139223575592,0.17670130729675293,0.5457069873809814
1110209,0.3992856740951538,0.3909289240837097,0.5092078447341919,0.15894687175750732,0.20537462830543518,0.46833813190460205
1110210,0.2707401216030121,0.41747140884399414,0.38037946820259094,0.13432779908180237,0.13985395431518555,0.5230231881141663
1110211,0.43221327662467957,0.4257749319076538,0.36564376950263977,0.26791971921920776,0.2325184941291809,0.43794822692871094
1110212,0.3690177798271179,0.5193133354187012,0.38011595606803894,0.2820875346660614,0.17477278411388397,0.4799686670303345
1110213,0.4032457768917084,0.34026259183883667,0.2865394353866577,0.28016573190689087,0.23861639201641083,0.6243841052055359
1110214,0.4027184844017029,0.18975314497947693,0.31496092677116394,0.147001251578331,0.17586639523506165,0.6170169115066528
1110215,0.4735560417175293,0.4048856496810913,0.3034321367740631,0.29377856850624084,0.216649129986763,0.6468610167503357
1110216,0.45701688528060913,0.4320486783981323,0.33229759335517883,0.2901671528816223,0.21617479622364044,0.5106826424598694
1110217,0.45475661754608154,0.33082932233810425,0.28539329767227173,0.21598219871520996,0.18798647820949554,0.6126693487167358
1110218,0.47845494747161865,0.38153398036956787,0.3277548551559448,0.2720973491668701,0.21080470085144043,0.5918715596199036
1110219,0.45246922969818115,0.2999621629714966,0.3378336727619171,0.22012567520141602,0.22434836626052856,0.5727841258049011
1110220,0.5621006488800049,0.39578866958618164,0.2084486484527588,0.3044188916683197,0.1218964010477066,0.5755884647369385
1110221,0.5613548159599304,0.2849358320236206,0.16573873162269592,0.2459511160850525,0.16114261746406555,0.7853814363479614
1110222,0.4138330817222595,0.3872111737728119,0.29686981439590454,0.23843494057655334,0.17188109457492828,0.5102759599685669
1110223,0.44201070070266724,0.3959919214248657,0.35615214705467224,0.2959231436252594,0.2669455111026764,0.5534417033195496
1110224,0.44590961933135986,0.3345355987548828,0.2695664167404175,0.21266409754753113,0.19110964238643646,0.6635982990264893
1110225,0.439839631319046,0.4232603907585144,0.3053671717643738,0.2698056399822235,0.2143729031085968,0.581614077091217
1110226,0.3989744782447815,0.36663153767585754,0.2412908673286438,0.302877813577652,0.19986607134342194,0.5761577486991882
1110227,0.42370209097862244,0.29612070322036743,0.2227686494588852,0.21693477034568787,0.18607507646083832,0.7196587324142456
1110228,0.37643393874168396,0.43042904138565063,0.3351282477378845,0.29082128405570984,0.19306932389736176,0.6077631115913391
1110229,0.44041264057159424,0.3871002197265625,0.35763734579086304,0.20960691571235657,0.20622235536575317,0.6242821216583252
1110230,0.5037065744400024,0.44023436307907104,0.3146395683288574,0.3122287094593048,0.18664175271987915,0.4909156262874603
1110301,0.5468353629112244,0.09745918959379196,0.09745920449495316,0.07929804921150208,0.07929807156324387,
1110302,0.3628256320953369,0.16990043222904205,0.16990044713020325,0.09231143444776535,0.09231141954660416,
1110303,0.24124915897846222,0.21070219576358795,0.21070225536823273,0.113737091422081,0.11373710632324219,
1110304,0.21280132234096527,0.21905039250850677,0.21905039250850677,0.09610483050346375,0.09610483050346375,
1110305,0.43706434965133667,0.19132281839847565,0.19132284820079803,0.07015179842710495,0.07015180587768555,
1110306,0.3872080147266388,0.24924121797084808,0.24924121797084808,0.12800811231136322,0.12800808250904083,
1110307,0.36790239810943604,0.20102998614311218,0.2010299563407898,0.12153554707765579,0.12153557687997818,
1110308,0.3362305760383606,0.15443503856658936,0.15443508327007294,0.06585296988487244,0.06585296988487244,
1110309,0.23782773315906525,0.2179967314004898,0.2179967761039734,0.0945805162191391,0.0945805236697197,
1110310,0.4955455958843231,0.2012314647436142,0.2012314647436142,0.09663528949022293,0.09663529694080353,
1110311,0.3300950527191162,0.2558775246143341,0.2558775246143341,0.11016041785478592,0.11016041785478592,
1110312,0.3794788122177124,0.1974203735589981,0.1974203735589981,0.10423291474580765,0.10423293709754944,
1110313,0.2089838981628418,0.2256554663181305,0.2256554812192917,0.050604432821273804,0.050604429095983505,
1110314,0.33275967836380005,0.17124511301517487,0.17124511301517487,0.06303294748067856,0.06303294748067856,
1110315,0.40591853857040405,0.14640672504901886,0.14640678465366364,0.08010882139205933,0.08010882884263992,
1110316,0.20362409949302673,0.19951508939266205,0.19951508939266205,0.09169095009565353,0.09169093519449234,
1110317,0.4136883616447449,0.23996303975582123,0.23996305465698242,0.12221585214138031,0.12221585214138031,
1110318,0.31782498955726624,0.16122101247310638,0.16122102737426758,0.08642315119504929,0.08642314374446869,
1110319,0.4617342948913574,0.24665948748588562,0.24665948748588562,0.13350991904735565,0.13350993394851685,
1110320,0.3442452549934387,0.21442154049873352,0.2144215703010559,0.1325661987066269,0.1325661838054657,
1110321,0.37424999475479126,0.1702890247106552,0.1702890396118164,0.0970621109008789,0.0970621407032013,
1110322,0.3059677481651306,0.23957492411136627,0.23957498371601105,0.12762440741062164,0.12762443721294403,
1110323,0.39512690901756287,0.16908599436283112,0.1690860390663147,0.11307572573423386,0.11307574808597565,
1110324,0.49128371477127075,0.12115167826414108,0.12115168571472168,0.1256113052368164,0.1256112903356552,
1110325,0.49420082569122314,0.23443053662776947,0.23443055152893066,0.10901756584644318,0.10901755094528198,
1110326,0.27923786640167236,0.2121223509311676,0.21212238073349,0.03642350062727928,0.036423493176698685,
1070117,,0.6222530007362366,0.6876916885375977,0.6222530007362366,0.6876916885375977,0.4983876645565033
1080426,,0.6080712080001831,0.6818463802337646,0.6080712080001831,0.6818463802337646,0.5185874104499817
1110133,,0.7082082629203796,0.9151287078857422,0.7082082629203796,0.9151287078857422,0.657076358795166
1110134,,0.5213400721549988,0.6915019750595093,0.5213400721549988,0.6915019750595093,0.5040379166603088
1110135,,0.5243166089057922,0.8305261135101318,0.5243166089057922,0.8305261135101318,0.5098334550857544
1110136,,0.5135661363601685,0.8739817142486572,0.5135661363601685,0.8739817142486572,0.49993816018104553
1110137,,0.5411107540130615,0.9586041569709778,0.5411107540130615,0.9586041569709778,0.5348469018936157
1110138,,0.6154698133468628,0.39962339401245117,0.6154698133468628,0.39962339401245117,0.40480244159698486
1110139,,0.3680783212184906,0.6056840419769287,0.3680783212184906,0.6056840419769287,0.45993122458457947
1110140,,0.7841116189956665,0.6712412238121033,0.7841116189956665,0.6712412238121033,0.5853686928749084
1110141,,0.7203613519668579,0.6439765095710754,0.7203613519668579,0.6439765095710754,0.5421042442321777
1110142,,0.7864327430725098,0.6876884698867798,0.7864327430725098,0.6876884698867798,0.5966616868972778
1110143,,0.60749351978302,0.8292004466056824,0.60749351978302,0.8292004466056824,0.5402320027351379
1110144,,0.5853643417358398,0.7014438509941101,0.5853643417358398,0.7014438509941101,0.4906069338321686
1110145,,0.811957597732544,0.7694428563117981,0.811957597732544,0.7694428563117981,0.6665303707122803
1110146,,0.7088253498077393,0.6211742758750916,0.7088253498077393,0.6211742758750916,0.5313318967819214
1110147,,0.594709575176239,0.7993988394737244,0.594709575176239,0.7993988394737244,0.5337483882904053
1110148,,0.7273228168487549,0.7906225323677063,0.7273228168487549,0.7906225323677063,0.6193615794181824
1110149,,0.7197834253311157,0.9379156827926636,0.7197834253311157,0.9379156827926636,0.6863494515419006
1110150,,0.5196009874343872,0.9807109832763672,0.5196009874343872,0.9807109832763672,0.5156605243682861
1110151,,0.5216869115829468,0.6291015148162842,0.5216869115829468,0.6291015148162842,0.48675188422203064
1110152,,0.6141289472579956,0.7225860357284546,0.6141289472579956,0.7225860357284546,0.5394899845123291
1110153,,0.6273456811904907,0.8558399677276611,0.6273456811904907,0.8558399677276611,0.5873221158981323
1110154,,0.7685730457305908,0.8475601673126221,0.7685730457305908,0.8475601673126221,0.6734112501144409
1110156,,0.6550758481025696,0.5850741267204285,0.6550758481025696,0.5850741267204285,0.508511483669281
1110158,,0.8065946698188782,0.4430364668369293,0.8065946698188782,0.4430364668369293,0.43623507022857666
1110159,,0.7878098487854004,0.9170928597450256,0.7878098487854004,0.9170928597450256,0.7316881418228149
1110160,,0.8231148719787598,0.9113890528678894,0.8231148719787598,0.9113890528678894,0.7640824317932129
